ds,yhat,yhat_lower,yhat_upper
2022-03-24,43362.93633461008,37296.16463222658,49309.14026746484
2022-03-25,43354.79839075414,37296.97290824738,49153.60861762243
2022-03-26,43260.073907956954,37295.23567981659,49251.9458945977
2022-03-27,43216.53462208827,37014.53434179088,49423.24938864967
2022-03-28,43251.78469493365,36980.14138299426,49123.10601241485
2022-03-29,43111.04168699064,37140.186530071805,49193.898942715605
2022-03-30,43095.623723052304,37094.48783233402,48898.860180055024
2022-03-31,42907.62999991889,36503.198960008864,48546.36244304572
2022-04-01,42812.11097272562,36652.098243981374,48618.17639768528
2022-04-02,42628.07441645017,36761.35461710818,48815.44706995081
2022-04-03,42494.74969437092,36173.61227255701,48330.71946047434
2022-04-04,42441.17693903698,36372.799760459166,48546.713906921716
2022-04-05,42213.95146136929,36572.88080581948,48487.56972217924
2022-04-06,42115.676511571175,36214.60485495651,48192.65720294411
2022-04-07,41849.61243120015,36125.946506930726,48604.446624655975
2022-04-08,41681.819331678635,35861.01712102474,47436.1912128741
2022-04-09,41432.14018279544,35491.598464821465,47692.59432884097
2022-04-10,41240.447200766575,34890.236805965,47284.35210351992
2022-04-11,41136.21865620748,34636.340641910436,47214.406744984226
2022-04-12,40869.401215254366,34813.81751928783,46611.77976038714
2022-04-13,40739.48836208094,34923.778553238844,46313.22112791053
2022-04-14,40449.54824280392,34471.12667796834,46753.41444089204
2022-04-15,40265.2524947359,34130.751023772085,46326.61988635018
2022-04-16,40005.87525933144,34574.35122492095,46384.02588314356
2022-04-17,39810.56022979622,33908.7433767962,45810.33154279687
2022-04-18,39707.92222671381,33555.316385761806,45446.81339031081
2022-04-19,39443.81314607496,33014.13453834339,45292.93296117789
2022-04-20,39319.804688156415,33514.31699088199,45170.06542487571
2022-04-21,39037.87496893165,33340.194678998945,45085.83821903852
2022-04-22,38862.59501649578,32851.092784243425,44957.303802970426
2022-04-23,38612.160740629006,32343.869044439594,44644.81693192434
2022-04-24,38424.69184355723,32609.78371674296,44354.26587148112
2022-04-25,38327.86328446313,32407.98073063498,44436.82759926803
2022-04-26,38066.698322956196,32195.83100968809,43448.68836536861
2022-04-27,37942.07481438256,31819.499083265287,43872.63961812277
2022-04-28,37655.43122621215,31809.39236782613,43535.78354222883
2022-04-29,37470.96786531137,31708.625271410936,43497.60041536107
2022-04-30,37206.68852454418,31424.059893224352,43261.876501796774
2022-05-01,37000.70377965477,30615.27802674296,43232.548700510226
2022-05-02,36880.861460000124,30777.95932372806,42976.36984794956
2022-05-03,36592.53337911653,30499.298445012995,42784.597068954645
2022-05-04,36437.11020586982,30535.628085182485,42297.58872223501
2022-05-05,36116.69129395141,29993.89484397955,42067.25468379861
2022-05-06,35896.26543829668,30125.706630241508,41984.90816202585
2022-05-07,35594.72836211265,29548.470769395553,41116.13024886945
2022-05-08,35351.158860202966,29349.20255313499,41047.66184806657
2022-05-09,35194.419896943495,29444.420235845886,41188.12818971522
2022-05-10,34870.9145779926,29259.293493967863,40673.52118762425
2022-05-11,34683.049744958924,28985.098351641846,40706.97766467001
2022-05-12,34333.89489060232,28446.83781057342,40197.525554907894
2022-05-13,34089.333230282864,28052.199023975223,40097.41910582782
2022-05-14,33769.05156412574,27902.067804557344,39841.46932030106
2022-05-15,33512.791627547915,27373.204960752446,39438.90518180434
2022-05-16,33349.929920779156,27139.58315380636,39178.94897062077
2022-05-17,33027.21653059218,27224.851610221245,38743.65116082094
2022-05-18,32847.22617361062,26480.429892214655,38675.71827867549
2022-05-19,32513.009512387234,26510.015802332313,38663.55469022316
2022-05-20,32290.24179788657,26216.29320005751,37898.403101508266
2022-05-21,31998.215549697732,25835.249738075996,37763.44621201924
2022-05-22,31776.099905858842,26267.65400053046,38058.81591857494
2022-05-23,31652.533426806865,26132.284558196952,37687.54307757065
2022-05-24,31373.380526327426,25335.28045754997,37271.23616438592
2022-05-25,31240.204293888924,25647.149805947483,37253.40825040231
2022-05-26,30954.943182969393,24564.84567533875,36377.65360233025
2022-05-27,30782.087946634027,25228.200988098975,36968.13443446399
2022-05-28,30539.704781963184,24305.80892335067,36938.330353278725
2022-05-29,30365.726508409396,23811.20596988542,36166.38343778188
2022-05-30,30287.577722563878,24411.00059563938,36069.66132072961
2022-05-31,30049.963247400294,24150.261469795954,36211.93261444543
2022-06-01,29953.37179571007,24162.815421120096,35765.88624364487
2022-06-02,29698.78151004221,24007.07774518555,35668.240105375226
2022-06-03,29549.86300196916,23214.011198841894,35571.43800421139
2022-06-04,29324.02516740973,23107.20799347672,35219.4793442851
2022-06-05,29158.72500955452,22748.38287888825,35021.39160058014
2022-06-06,29081.106924802887,23081.411791334696,34920.18791906597
2022-06-07,28835.800401444296,22645.07974789196,34633.27219572323
2022-06-08,28723.42781017199,22527.63387905201,34781.75100073225
2022-06-09,28445.308841404418,22404.671130389113,33966.260658200044
2022-06-10,28265.657240175577,22321.470596475716,34549.691957448245
2022-06-11,28002.615276973418,21221.935329173066,34204.31855022747
2022-06-12,27794.547476302392,22059.107681030026,33686.36996865215
2022-06-13,27669.65946878488,22241.6368579592,33790.58749170908
2022-06-14,27373.771435587816,21186.102540958116,33523.323375403066
2022-06-15,27208.798437673475,21141.414577253967,32984.910423189314
2022-06-16,26877.424876053065,20909.379184171452,32819.284458798524
2022-06-17,26645.269484267068,20869.865046527404,33123.48322318329
2022-06-18,26331.88708138305,20234.853957004176,32227.11422342567
2022-06-19,26077.0294159558,20264.799367252246,31832.984854051545
2022-06-20,25910.23177324037,19677.679479188762,32173.184489353123
2022-06-21,25578.555598105093,19451.18528901406,31372.908507397464
2022-06-22,25385.04016713555,19776.608359489383,31012.559254326425
2022-06-23,25033.351235987408,19071.794155461528,31159.174035566524
2022-06-24,24789.923665322756,18969.09153419924,30354.81162417218
2022-06-25,24474.944763508956,18342.538524365005,30317.62699673592
2022-06-26,24228.60108241846,18036.709573041364,30181.62772489886
2022-06-27,24080.655631495156,18068.549478635377,30239.60654959425
2022-06-28,23778.18593650617,17958.703131363443,29584.477654154573
2022-06-29,23624.036028788367,17797.74655287283,29686.50840263891
2022-06-30,23321.47022217558,17500.328106479257,29190.183702729817
2022-07-01,23136.32549446899,16960.006916276125,29371.747674375805
2022-07-02,22888.008914135495,17249.8034295314,28397.78417325882
2022-07-03,22715.76244941417,16473.82408876939,28576.949232397117
2022-07-04,22648.26163602337,16858.78565383809,28506.65393928985
2022-07-05,22431.377965002244,16650.90991772571,28453.592127695974
2022-07-06,22440.538675577067,16545.35380495045,28301.777579921734
2022-07-07,22303.765021333125,16352.908921224967,27880.41779131093
2022-07-08,22285.497373896585,15903.673921567337,27838.774000244837
2022-07-09,22203.7406624257,16675.90945521671,28272.404798505777
2022-07-10,22196.35791590383,16287.48695235623,28126.41569780584
2022-07-11,22290.69649729162,16167.80801918942,28187.35628896544
2022-07-12,22231.376272008496,16276.84382785264,28144.298441853727
2022-07-13,22318.791611063287,16643.873569384697,28185.14969745343
2022-07-14,22253.813928753887,16092.845759154408,28080.188899082485
2022-07-15,22299.990471227247,15983.884456188563,28452.550766683216
2022-07-16,22274.584779113193,16659.63101693928,28217.062385888144
2022-07-17,22314.8802506648,16870.326001949386,28501.42780759915
2022-07-18,22447.8124979786,16339.100748283961,28732.946527340548
2022-07-19,22417.759717971563,16281.60470090408,28591.145810606627
2022-07-20,22525.043055241495,17157.63499958175,28518.34240538448
2022-07-21,22470.6238264636,16279.870103271705,28169.36359022677
2022-07-22,22518.29357824757,16616.932411767008,28465.23602863068
2022-07-23,22485.70273410066,15897.306282617925,28374.571215834203
2022-07-24,22510.649655340683,16527.20475892286,28327.044928124662
2022-07-25,22620.696260570294,16082.909120858872,28731.20029031173
2022-07-26,22560.93991772187,16210.266940933412,28590.307069028837
2022-07-27,22632.494104367153,16761.040474922152,28986.969881834902
2022-07-28,22537.165236386758,16768.686115106855,28485.702139160763
2022-07-29,22539.622165059183,16572.69987057137,28897.892493364445
2022-07-30,22458.40461028375,16239.110232971723,28103.674108361975
2022-07-31,22432.19283793227,15811.67296656229,28182.216104233197
2022-08-01,22489.40516846365,16533.47948084505,28351.596877294684
2022-08-02,22375.953422509963,16538.497453055614,28668.16625615821
2022-08-03,22393.70913143803,16712.31995452673,28319.768190094353
2022-08-04,22245.168179318138,15885.277900894518,28419.412049237115
2022-08-05,22195.610572042333,16488.953478140495,28171.907061798796
2022-08-06,22064.10172383539,16237.532073460592,27593.12002469407
2022-08-07,21989.75761800535,15796.345286510488,27943.37670905509
2022-08-08,22001.340405886855,15808.004879378786,28165.713274645263
2022-08-09,21845.014457843707,16322.33832252254,27627.985489634742
2022-08-10,21822.815539201976,15814.283954876428,27689.88490596439
2022-08-11,21637.320565828693,15157.022498703009,27856.657956821902
2022-08-12,21553.814374978847,15654.250849794398,27749.310181039877
2022-08-13,21391.29960226957,15718.420159234623,27612.965902613458
2022-08-14,21288.77169293849,15528.90455446383,27582.913673467436
2022-08-15,21274.8252636365,15422.363782012982,26784.73027268521
2022-08-16,21095.42147250774,15027.70021644886,27004.906924653005
2022-08-17,21052.36871615143,15212.548475548236,27327.44221260256
2022-08-18,20848.00376567406,15135.011233214036,26676.412720278047
2022-08-19,20747.36945587675,14817.710557874467,27005.49562057126
2022-08-20,20569.234725972346,14182.743831690197,26580.511731526487
2022-08-21,20452.37878369739,14684.95420148737,26270.908678386146
2022-08-22,20425.20539468676,14159.052306325126,26790.735768013183
2022-08-23,20233.516786661476,14760.322986774041,26649.842659063404
2022-08-24,20178.99936778691,14289.603891265357,26177.166126759083
2022-08-25,19963.90830240865,13901.14225542444,26366.737644147823
2022-08-26,19853.24703914334,13698.529225262057,25206.03116303002
2022-08-27,19665.787618908445,13459.710974263242,25180.490196704894
2022-08-28,19540.353609138914,13354.489614755277,26132.229993415476
2022-08-29,19505.431781376057,13647.015002392644,24919.387172724062
2022-08-30,19306.942172748993,13208.989074931338,25718.861536007025
2022-08-31,19246.718911250035,13389.939982755586,25270.560495990343
2022-09-01,19027.189051337973,13001.521242940897,25250.26072889949
2022-09-02,18913.545733905186,12885.135840698766,24789.480350732585
2022-09-03,18724.761725650766,12757.496654996656,25134.35434758261
2022-09-04,18599.86541275894,12490.29338099393,24397.681712909896
2022-09-05,18567.54558897199,12282.495475379968,24269.742381209046
2022-09-06,18373.91488928341,12518.316985666968,23898.088374675586
2022-09-07,18320.98444179294,12674.434836426384,23992.93522155481
2022-09-08,18111.33715388441,12353.187152435656,23877.51295523575
2022-09-09,18010.296089240495,12261.433923917744,23810.44727286259
2022-09-10,17836.93410300966,11742.864709448177,24052.205578501857
2022-09-11,17730.346890051333,11821.991347155945,23284.710966482522
2022-09-12,17719.25583322795,12061.484850844343,23549.341930760413
2022-09-13,17549.77051675885,11577.687352897034,23718.469314316004
2022-09-14,17523.86345907929,11856.541448618726,23659.266936559387
2022-09-15,17344.044433400333,11457.885997753021,23236.50780011853
2022-09-16,17275.53075754796,10973.407696660308,23568.141566410144
2022-09-17,17137.25962211049,10895.71796821123,22687.82668940879
2022-09-18,17068.16449430045,11381.297821679409,22469.41714353623
2022-09-19,17096.78185232951,11306.65617931515,23425.44273333565
2022-09-20,16969.01797325469,11298.479918972205,22710.586233022914
2022-09-21,16986.62818168661,10690.529437811647,22892.097353068828
2022-09-22,16851.895780265342,10712.709285871071,22336.944462129664
2022-09-23,16829.806900551055,11055.587283347035,23153.0948302181
2022-09-24,16739.067208928696,10714.900263097003,22872.774575924715
2022-09-25,16718.382382772816,10659.330339917386,22443.61614507099
2022-09-26,16796.068504850737,10692.943861652844,22806.25732182463
2022-09-27,16717.82201000851,10991.514184637634,22663.64420084859
2022-09-28,16785.20152223673,10114.56812442367,23062.40420501381
2022-09-29,16704.5017454243,10656.85953632062,22173.36301497
2022-09-30,16736.35066438014,10827.930389547473,22786.08492673913
2022-10-01,16699.305893346493,10514.700273369579,22150.28834620447
2022-10-02,16731.942191183996,10891.208822715573,22417.542407860823
2022-10-03,16862.461277358358,10953.927249285081,22801.895910425726
2022-10-04,16836.460639679608,11041.935175979655,23114.094846916516
2022-10-05,16955.413733680616,10951.375180450541,22850.0427467577
2022-10-06,16921.348819084647,10415.820391396002,23018.85591615818
2022-10-07,16999.02272607647,10988.805808058589,22909.41632694167
2022-10-08,17006.935566440763,11079.932732747495,22767.8628810267
2022-10-09,17083.60840780953,11330.36406504269,23485.51923968673
2022-10-10,17257.190180371752,11196.181367480873,23621.479168537615
2022-10-11,17273.223585309785,11283.03449304717,22987.90422583528
2022-10-12,17433.122487649773,11664.348669011828,23514.120905708376
2022-10-13,17438.848115332232,11098.742465318513,23681.544771014607
2022-10-14,17555.08042574797,11908.70533396092,23375.8824492076
2022-10-15,17600.230714459663,11682.10990404318,23659.117830497802
2022-10-16,17712.71753456787,11399.495763135214,23285.66307699014
2022-10-17,17920.572236600987,11823.694249599665,23793.176027991525
2022-10-18,17969.203929243544,12579.22168475141,23953.6070550272
2022-10-19,18159.876365555374,12436.88340102539,24439.065986450543
2022-10-20,18194.38409012378,12712.962400098508,23930.717262829057
2022-10-21,18337.22421456904,12043.654336940459,24259.149074599973
2022-10-22,18406.609895841135,12498.728657794261,24418.64314171458
2022-10-23,18540.747580038642,12823.125044419145,24843.784010570314
2022-10-24,18767.444311445834,12960.809699939358,24606.436208731386
2022-10-25,18831.87489332394,13101.822003776193,24714.859547519547
2022-10-26,19035.06138842225,13046.300159254148,25259.763223391295
2022-10-27,19078.552275544662,13151.383893714774,24988.118227584713
2022-10-28,19226.597608260556,13292.370421232643,25195.61444905812
2022-10-29,19297.166226613077,13591.739574506964,25328.65416848584
2022-10-30,19428.227058369488,13554.996632422017,25377.802209336613
2022-10-31,19647.360780152096,14170.392152204204,25646.702050096246
2022-11-01,19699.531591646075,13903.843276066309,25765.64891465278
2022-11-02,19885.571552560694,14472.977407756074,26081.286485728004
2022-11-03,19906.86475432888,13538.455011923961,25472.32460789244
2022-11-04,20027.52762116389,14378.84181008336,26250.772855682248
2022-11-05,20065.431331587144,13977.841868953215,25667.72229261094
2022-11-06,20158.488328123145,13931.434530063323,26224.100294371874
2022-11-07,20334.269106810672,14094.872120997332,25957.927303456072
2022-11-08,20337.77895082737,14130.028979412684,26007.281606295754
2022-11-09,20469.94695883865,14245.830198506113,26491.46671339371
2022-11-10,20432.314531339096,14413.201816709112,26722.422743617746
2022-11-11,20489.219492235326,14561.313654131713,26390.823438515763
2022-11-12,20458.82171238422,14698.527994001239,26421.054077618508
2022-11-13,20479.39207350372,13913.44916356904,26698.351441437502
2022-11-14,20578.93083269022,14414.647576821273,26762.296565178567
2022-11-15,20502.944921563798,14359.573511396145,26614.567956784136
2022-11-16,20552.93640525835,14217.984631821317,26045.55069296069
2022-11-17,20431.0891481781,14575.193655871064,26298.76806816288
2022-11-18,20402.449760886295,14438.064139916381,26575.486856808417
2022-11-19,20285.948610033563,14170.167592208642,25957.22926885722
2022-11-20,20220.682667627945,14084.448541516591,26141.76307783029
2022-11-21,20235.526224940266,14159.691730887127,25936.398255899687
2022-11-22,20076.899001468613,13542.828918996696,25694.34432257327
2022-11-23,20047.243905625175,13955.251211047833,26175.02677029061
2022-11-24,19849.701563613737,13825.629196682678,25828.904854718672
2022-11-25,19750.27780074871,14090.664825769401,26112.739738671404
2022-11-26,19568.850008659294,13357.223269371936,25350.249681882433
2022-11-27,19445.434368086666,13532.078706397893,24984.48003588423
2022-11-28,19409.78018687682,13612.440699133105,25080.396152345664
2022-11-29,19209.121156612284,12768.175810328015,25131.057154389186
2022-11-30,19146.63609282222,13191.084166257306,25074.993509651194
2022-12-01,18926.10661393967,13151.61244708523,25143.05283835898
2022-12-02,18814.068306459314,12442.509627559159,25122.87022946931
2022-12-03,18630.801690232427,12437.585420000176,24093.193045644322
2022-12-04,18516.585343227303,12685.750811143114,24481.406655599847
2022-12-05,18501.277835041674,12435.433439538654,24177.882102738196
2022-12-06,18332.058652640164,12363.2807938592,24208.503343725166
2022-12-07,18311.88104344851,12407.78685988562,24399.227820306984
2022-12-08,18144.12456100168,11994.13305433003,24188.898783300516
2022-12-09,18094.744150201237,12268.486733113385,24195.290175425842
2022-12-10,17983.26232543598,11442.855447138863,24068.025977381505
2022-12-11,17949.026980752686,12138.442803362508,23707.577250409337
2022-12-12,18020.80159355786,11681.784419471822,24009.19806454901
2022-12-13,17944.518042927368,12061.884812392702,23935.55005964634
2022-12-14,18021.74492521314,12175.991111084586,23828.280635198833
2022-12-15,17954.3590260403,12102.847060080025,23734.74706883795
2022-12-16,18006.716574177743,12143.451096629464,23770.374518095312
2022-12-17,17996.670533925473,11988.691302548868,23876.590111545436
2022-12-18,18061.85609603003,12480.444944830748,23764.159873700126
2022-12-19,18229.310671712585,12239.298375471533,24231.402517414717
2022-12-20,18243.258083175147,11980.657002227861,24353.153290912654
2022-12-21,18403.609243926003,12788.099166331871,23999.792827005345
2022-12-22,18410.66634806292,12932.361755484984,24151.24349707123
2022-12-23,18583.07689439732,12564.30893805342,24693.533588319486
2022-12-24,18681.631211171098,12582.111738690213,24644.150702625902
2022-12-25,18842.828712835857,13210.53544257469,24755.62673640602
2022-12-26,19092.774713831237,12967.718791300164,25030.658282061777
2022-12-27,19174.98870890983,12845.683226645646,24804.668437652952
2022-12-28,19388.925404352125,13440.594404260506,25617.85242890778
2022-12-29,19434.694947759785,13721.566109576826,25101.112209950687
2022-12-30,19575.277808127117,13887.460589777997,25371.518872062064
2022-12-31,19627.579455627947,13838.923305909073,25346.269176507398
2023-01-01,19728.74598903118,13869.300683861571,25759.337951056594
2023-01-02,19905.806125617855,14011.275049893791,25665.634283506206
2023-01-03,19903.46850499534,13669.881392023317,25925.01804538708
2023-01-04,20022.626028668805,13653.682940872124,25950.719864895156
2023-01-05,19965.05387283607,14078.391473772468,26359.385776604482
2023-01-06,19995.596945919446,14235.934925617872,26117.576460444816
2023-01-07,19933.192386502393,13936.275228589195,25353.45488715798
2023-01-08,19917.148815516495,14088.35175644195,25949.64967042063
2023-01-09,19976.748433304972,14061.915563902896,26338.426661466096
2023-01-10,19859.001685759515,13931.025846747663,26433.18960766068
2023-01-11,19867.10707565024,13801.772219193166,26107.732630216586
2023-01-12,19705.103674470192,13939.530229339663,25802.635628143827
2023-01-13,19640.013067772852,13952.10244867958,25373.795168546672
2023-01-14,19492.817313272044,13559.10908346186,25215.558717076976
2023-01-15,19404.695608730977,12987.778708501597,25484.99598081753
2023-01-16,19406.586719932544,13667.371076163012,25410.86830000525
2023-01-17,19246.907806101222,12931.36796042767,25356.505513723805
2023-01-18,19229.983063082505,13141.146238026338,25115.00447230901
2023-01-19,19060.6704936946,13077.35309594044,25079.7541154822
2023-01-20,19006.484182685228,12868.246668251371,24849.35434267937
2023-01-21,18888.559173257505,12825.520035098309,25180.179615845536
2023-01-22,18847.88201864343,12724.180119341543,24951.48791172302
2023-01-23,18914.854283009772,12957.949207786542,25163.20511037898
2023-01-24,18837.019692730075,12753.194618622001,24579.56705904232
2023-01-25,18917.508257772974,13132.842438252756,24904.335017124187
2023-01-26,18859.68540762075,12769.192201543481,24581.878819751073
2023-01-27,18929.303093697657,13030.358286800283,24997.29655462794
2023-01-28,18945.499377149255,12708.561548574718,24737.85925481247
2023-01-29,19047.06885638949,13312.094116863169,24999.866016124754
2023-01-30,19262.070363883082,13605.386909002924,25144.626920693074
2023-01-31,19335.601681243617,13577.684079840252,25297.794377063667
2023-02-01,19568.293554570955,13239.356419494427,24952.1626610638
2023-02-02,19661.009954531957,13293.144296475857,26114.862349216437
2023-02-03,19877.050396604067,14069.235553362236,25971.186407609715
2023-02-04,20033.199693841547,14108.539868917289,25959.59656401934
2023-02-05,20266.046367294693,13997.006771626722,25972.5831005142
2023-02-06,20601.635058574397,14556.81495065901,26231.930486965175
2023-02-07,20783.2816790949,15209.486278382105,26654.546188816435
2023-02-08,21110.10265858251,14922.979490488275,27357.001717125793
2023-02-09,21281.74443576642,15437.477353020075,27390.1891126226
2023-02-10,21560.608342725838,15227.014480531354,27461.52826706828
2023-02-11,21762.91574558531,15984.36779277394,27357.353100330252
2023-02-12,22025.034324279026,15733.743435609347,28180.932083638465
2023-02-13,22373.130669631875,16181.539364499242,27992.392975430008
2023-02-14,22550.977946921812,16690.326623546196,28525.689729142858
2023-02-15,22858.47018419238,16774.161479332826,28290.064728297224
2023-02-16,22996.329700758284,17551.14357754097,29255.900367504262
2023-02-17,23228.30336814816,16882.84479358661,29181.052440538264
2023-02-18,23372.193262340872,17266.843164532096,29297.61673016498
2023-02-19,23566.143424911377,17698.07876507469,29312.692057142314
2023-02-20,23838.248864760437,18029.70063955967,29905.462547319137
2023-02-21,23934.316598378835,17832.465855624196,29882.241382276563
2023-02-22,24156.331405434146,18306.150312007325,30042.471050602217
2023-02-23,24207.11397602772,17956.636453318424,29776.50968428882
2023-02-24,24352.46831663763,18721.321302525033,30325.181802304247
2023-02-25,24412.16513340735,18546.759998977217,30083.423984974484
2023-02-26,24526.184026704126,18574.336494266143,30133.379173744695
2023-02-27,24724.281674032303,18459.618598886445,30431.39825392619
2023-02-28,24753.716748046874,18392.82627595859,30463.773826709894
2023-03-01,24917.685075502173,18901.674145287325,30840.42596954722
2023-03-02,24919.953402476673,19041.522747482304,31560.041939603572
2023-03-03,25026.989165251118,18856.361855600182,30978.989516716752
2023-03-04,25058.933348482406,18832.43948119815,30950.708633436396
2023-03-05,25155.839449854157,19149.446537501455,30673.56859822437
2023-03-06,25347.24573187436,18906.289909358402,31272.106994635178
2023-03-07,25379.911330272236,19818.678359506026,31143.212628217192
2023-03-08,25556.2693718815,19425.256463976304,31939.419157343727
2023-03-09,25579.08494859456,19045.27448703325,31455.19867062009
2023-03-10,25713.614676046953,20031.4036790157,31512.64174366102
2023-03-11,25778.61411386601,19892.311944034056,32131.217050578376
2023-03-12,25912.615148794415,19632.02859124706,32059.81548746675
2023-03-13,26143.539514476484,20450.030087856685,32402.708454616208
2023-03-14,26216.477947498875,20688.83660493626,32225.30804406237
2023-03-15,26432.187027429543,20256.921980864787,32156.833942291774
2023-03-16,26491.79043541256,20081.043388001675,32156.739963303673
2023-03-17,26658.980269537242,20465.12548925747,32390.33982528647
2023-03-18,26781.874918550962,20992.591825506533,32754.87340436023
2023-03-19,26966.898300699206,21048.13012894728,33136.75886361953
2023-03-20,27240.858434406437,21343.279851205698,33065.7718793095
2023-03-21,27347.941438198082,21450.45585588797,33176.457664805406
2023-03-22,27588.22873270161,21235.153637828505,33496.38973116805
2023-03-23,27662.412463694836,21241.599252397664,33559.90814818783
2023-03-24,27834.004499454375,21872.979231637477,33791.10387745781
2023-03-25,27920.384123974567,22237.828846141132,33494.41591876063
2023-03-26,28059.105620278646,21735.805498777707,33812.01681463538
2023-03-27,28277.531279909304,22253.056268666394,34194.10093931838
2023-03-28,28320.618984144858,22344.362750386474,34219.27516323735
2023-03-29,28489.416340921016,22694.65401277421,34596.85839062428
2023-03-30,28485.748337651676,22410.3197130299,34645.079347228966
2023-03-31,28574.39465470419,22985.33282498993,34218.274327064384
2023-04-01,28574.102646936746,22322.62304376541,34564.83447233157
2023-04-02,28623.858143438993,22136.79501175568,34338.30707675517
2023-04-03,28752.48060175101,22657.29492625263,35007.95000416222
2023-04-04,28706.37277962346,22583.13851108008,34432.570318750615
2023-04-05,28787.977916096803,22466.031935861356,34208.23293195148
2023-04-06,28700.432353371365,23174.03404386099,34708.977740114315
2023-04-07,28709.71065356668,22906.001633202508,34616.08445433389
2023-04-08,28635.610041385728,22326.65232610929,35055.583767229386
2023-04-09,28617.99703954668,22603.31607749938,34210.88833674003
2023-04-10,28686.38342477529,22488.12314706935,34729.287814130774
2023-04-11,28587.662119064003,22669.189190472523,34503.37441002065
2023-04-12,28624.556308776824,22367.553886813243,34572.79803864882
2023-04-13,28500.269866298666,22197.57795519265,34763.48534687664
2023-04-14,28480.636111460633,22663.012767107066,34660.50816446272
2023-04-15,28385.11156864476,23052.363177384286,34381.07738361859
2023-04-16,28353.03725910461,22275.841695753003,34359.646194270645
2023-04-17,28413.23418694594,22246.020908246177,34793.85455673981
2023-04-18,28311.763035940483,22224.495774024046,34266.50781126372
2023-04-19,28350.400661298434,22206.934571787806,34306.06598266637
2023-04-20,28231.320651898044,22406.880139226683,34319.64594113373
2023-04-21,28219.27413262882,22971.670734011725,34456.062268949485
2023-04-22,28132.616551023617,22326.05363126375,34282.59524136887
2023-04-23,28109.602056961023,22116.461972985056,34019.09705312947
2023-04-24,28178.011209637865,22208.188048744643,34126.20041184302
2023-04-25,28082.94113642519,21959.11760833117,34114.848033290706
2023-04-26,28125.309891028366,22063.78121957526,34228.46730744311
2023-04-27,28006.561528023543,22120.970029843178,34113.30338557357
2023-04-28,27990.867403538257,22524.396178496674,33590.084581753894
2023-04-29,27896.16890224505,21588.932262929222,34148.39987286737
2023-04-30,27860.48278548352,22213.39190859774,33545.30171203609
2023-05-01,27911.5346212621,21787.70986932939,34047.457564374316
2023-05-02,27794.549294455996,22227.50933519547,34017.548957342646
2023-05-03,27810.75036802207,22067.919658211667,33825.58324347361
2023-05-04,27662.0549838573,21603.340192073374,33816.4051103722
2023-05-05,27613.26012726694,21887.815447586312,33918.65676695234
2023-05-06,27483.06590257558,21411.961023417414,33703.50435834513
2023-05-07,27410.357582286313,21142.549395425445,32873.732995860504
2023-05-08,27423.812562165953,21036.828168082702,32901.635937354295
2023-05-09,27269.661977271215,21202.353784382245,33164.95782720065
2023-05-10,27250.159570388718,21111.62287274458,33186.41496037286
2023-05-11,27068.245363367783,21293.112701102862,32821.75280507509
2023-05-12,26989.700834546464,21093.801282907683,32841.030397505245
2023-05-13,26834.142122359764,21460.9868777645,32582.308504020497
2023-05-14,26741.27385957089,20576.18867427528,32753.917797534763
2023-05-15,26740.47055919328,21185.784886594956,32539.914227731337
2023-05-16,26578.516021147738,20604.41101068626,32485.294931632554
2023-05-17,26558.05397139783,21098.789438170006,32671.304908260994
2023-05-18,26382.23799399004,20392.130394068554,32277.80138667172
2023-05-19,26316.877845446692,20576.148415703963,32049.421563361786
2023-05-20,26181.428924094336,20076.389465747732,32052.865174079798
2023-05-21,26115.247611195355,19819.404139026432,31792.630075424364
2023-05-22,26147.179374770396,19807.423623562496,32817.285672585545
2023-05-23,26023.309933705725,20022.25358813569,31806.836101603723
2023-05-24,26045.432386327622,20076.308902550973,31892.170297120898
2023-05-25,25915.717928965627,19810.370118303425,31792.271015523478
2023-05-26,25898.886703880315,19808.15069411745,31833.920508913765
2023-05-27,25813.224899069395,19558.22448709665,31365.61050451639
2023-05-28,25796.870084609127,19414.268316769118,32017.832431404706
2023-05-29,25877.430881876495,19910.39579614954,31815.580439042158
2023-05-30,25799.7704279293,19698.11602793704,31841.217054472363
2023-05-31,25864.50568547698,19607.377074956185,31658.010973817356
2023-06-01,25772.709374637587,19658.693138423314,31509.585795825067
2023-06-02,25788.11024340729,19633.676071217335,31923.231876222944
2023-06-03,25728.13702553895,20003.815238270923,32043.3307891715
2023-06-04,25730.22736546683,19650.31962522153,31751.83670874994
2023-06-05,25821.467188733597,20710.05293448587,31919.080997557267
2023-06-06,25746.389465240252,19560.123277133604,31744.962911687373
2023-06-07,25805.484016756865,19808.65667078856,31745.35909776176
2023-06-08,25699.90487168193,19993.10416654981,31471.99706928176
2023-06-09,25693.67074297368,19678.585988563715,32042.492719121266
2023-06-10,25604.70397211136,19882.017462201005,31636.08634438809
2023-06-11,25616.056484554232,20113.17318868538,31496.932780508087
2023-06-12,25710.752807412013,19838.08346850441,31660.593214082528
2023-06-13,25634.350850995794,19609.106076571923,31316.58927595903
2023-06-14,25688.501225785672,19528.4807350402,31489.47556720747
2023-06-15,25575.627875615508,19583.053087537108,31532.25762765151
2023-06-16,25561.09913911624,19399.02978394363,31430.717944418942
2023-06-17,25464.235319738073,19389.77384463263,31595.880276135347
